"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000123374",691.049156913411,0.834499099086814,0.0796441745907715,10.4778422700046,1.09206876919582e-25,8.45271409816949e-25,"1017","1017","1017"
"ENSG00000196396",2114.18746207369,0.582340107457945,0.0555790688777623,10.4776873599432,1.0938586476994e-25,8.46163690084066e-25,"5770","5770","5770"
"ENSG00000165507",103.169972623695,-1.97471466385502,0.188501018201774,-10.475883274759,1.11491893332567e-25,8.619530426328e-25,"11067","11067","11067"
"ENSG00000137563",301.272605336774,-1.16711977398833,0.111425138221462,-10.4744745451303,1.13164296472337e-25,8.74373581003827e-25,"8836","8836","8836"
"ENSG00000111602",346.425482451699,-1.0847880616451,0.103579442920992,-10.473005367219,1.14934951093712e-25,8.87538383968999e-25,"8914","8914","8914"
"ENSG00000162889",2616.85474504603,0.516478898842557,0.0493209990019512,10.4717850265386,1.16426562637676e-25,8.98534343378045e-25,"9261","9261","9261"
"ENSG00000138376",75.538491786139,-2.42899218101021,0.231963345108325,-10.4714483224748,1.16841479388262e-25,9.01212850891347e-25,"580","580","580"
"ENSG00000099942",913.219279244419,-0.777932000452296,0.0742946024469747,-10.4709087178644,1.17509486663896e-25,9.05839234979607e-25,"1399","1399","1399"
"ENSG00000103319",459.463716065835,-1.00112306529146,0.0956118927241609,-10.4706960271113,1.17773827461145e-25,9.07350334303319e-25,"29904","29904","29904"
"ENSG00000101350",1979.53893530465,0.555955453622461,0.053096949195221,10.4705724537654,1.17927680079994e-25,9.08008954679695e-25,"9371","9371","9371"
"ENSG00000165521",121.918485375292,-1.80786750481316,0.172665731604357,-10.4703318256322,1.18227841339706e-25,9.0979269332212e-25,"161436","161436","161436"
"ENSG00000163923",82.9433789705164,-2.45466263136292,0.234514085001785,-10.4670157928648,1.2244222809306e-25,9.41677865392024e-25,"116832","116832","116832"
"ENSG00000183779",1177.84418153889,-0.822560615662629,0.0786377766129217,-10.4601204547213,1.31688148337869e-25,1.01220022350902e-24,"80139","80139","80139"
"ENSG00000125304",3225.0818293085,0.47015917513274,0.0449579660517615,10.4577501257826,1.3502371069726e-25,1.03723824492828e-24,"9375","9375","9375"
"ENSG00000119801",1731.19722696938,0.580141525014845,0.055499110403544,10.4531680020911,1.41710916342678e-25,1.08797941668407e-24,"51646","51646","51646"
"ENSG00000164031",1015.46425001581,0.700526921476535,0.067028912087927,10.4511157895208,1.44811385010642e-25,1.11114085251956e-24,"79982","79982","79982"
"ENSG00000138395",161.858158395837,-1.57751896891792,0.151003872994309,-10.4468775378853,1.5142888094834e-25,1.16124618750338e-24,"65061","65061","65061"
"ENSG00000152749",510.30927699969,-0.903422265760824,0.0865533121742991,-10.4377549866784,1.66706524150456e-25,1.277666505347e-24,"160897","160897","160897"
"ENSG00000104332",16223.5723033157,-0.506987275722225,0.0485786374335578,-10.4364243730723,1.69059024033059e-25,1.29494922560962e-24,"6422","6422","6422"
"ENSG00000115738",812.555744185305,-0.782778227948976,0.075018431230309,-10.4344787689017,1.72558158730134e-25,1.32098989294158e-24,"3398","3398","3398"
"ENSG00000183337",178.760357172231,-1.4538703879856,0.139351906158138,-10.4330857615664,1.75107457634185e-25,1.33973344026339e-24,"54880","54880","54880"
"ENSG00000198040",436.221478118977,0.942647625788413,0.0903918774726511,10.4284549911425,1.83853358586026e-25,1.40583782886563e-24,"7637","7637","7637"
"ENSG00000100154",478.71404861877,-0.905822090846827,0.0868971697294887,-10.4240689733239,1.92535684554027e-25,1.4713803004871e-24,"23331","23331","23331"
"ENSG00000109079",1945.64770384262,0.532209660802833,0.0510895088352355,10.4172005747641,2.06955145891769e-25,1.58066604240051e-24,"7126","7126","7126"
"ENSG00000198554",187.595315610709,-1.43364390966002,0.13765702099076,-10.4146079825181,2.12671940441294e-25,1.62339581203521e-24,"11169","11169","11169"
"ENSG00000144597",432.74856705553,0.948928453332894,0.0911784574162976,10.4073756040896,2.29460166432177e-25,1.75053987969682e-24,"85403","85403","85403"
"ENSG00000138430",905.226084237776,-0.714980399042708,0.0688324209979778,-10.3872621168405,2.83370729387035e-25,2.16057980925292e-24,"29789","29789","29789"
"ENSG00000009335",2501.69868880584,-0.525627505735165,0.0506092935441711,-10.3859878082749,2.87180895489086e-25,2.18837444284913e-24,"9690","9690","9690"
"ENSG00000185760",79.8175803211215,-2.41334629405171,0.232628127765318,-10.3742669351075,3.24694775218641e-25,2.47281880989334e-24,"56479","56479","56479"
"ENSG00000080839",122.939523713891,-1.8087606106429,0.174449041839762,-10.3684181441611,3.45191491523336e-25,2.6274116850504e-24,"5933","5933","5933"
"ENSG00000185803",1308.97525074174,0.624043095128446,0.0601945611619639,10.3671009985329,3.49981376053541e-25,2.66234400729847e-24,"79581","79581","79581"
"ENSG00000137076",21085.1898757467,-0.395442782830863,0.0381466417252434,-10.3663852162687,3.52611925044097e-25,2.68081945531522e-24,"7094","7094","7094"
"ENSG00000140105",3082.62164644371,-0.532047456904019,0.0513495265112449,-10.3612923633776,3.71902696267232e-25,2.8258647664882e-24,"7453","7453","7453"
"ENSG00000143952",383.311777896827,-1.00817036182153,0.0973107397842225,-10.3603195706563,3.75704671308281e-25,2.85312146616157e-24,"51542","51542","51542"
"ENSG00000113645",137.914807993989,-1.67730679131187,0.162069795438815,-10.3492867796276,4.21614856600361e-25,3.19993630020914e-24,"23286","23286","23286"
"ENSG00000124767",1493.41316581268,-0.595279028087423,0.0575466908566251,-10.3442790406582,4.44247378832598e-25,3.36978508603916e-24,"2739","2739","2739"
"ENSG00000121895",97.3293035011483,2.23026404958153,0.215609185612199,10.3440122147344,4.4548651934731e-25,3.37725567920717e-24,"80008","80008","80008"
"ENSG00000160991",2089.8685912485,0.575330265502711,0.0556200019491371,10.3439454394272,4.45797159529148e-25,3.37768275691166e-24,"80228","80228","80228"
"ENSG00000163659",1212.94431303322,0.737055451707442,0.0712641939168335,10.3425775441675,4.52208082501129e-25,3.42430316521094e-24,"25976","25976","25976"
"ENSG00000122490",876.609823379767,0.713135698060318,0.0689693885619917,10.3398872011071,4.65084635410968e-25,3.51980292166865e-24,"80148","80148","80148"
"ENSG00000100162",56.2735293019594,-3.23845030341174,0.313453930042065,-10.3315032705991,5.07587846771776e-25,3.83928347427263e-24,"79019","79019","79019"
"ENSG00000178996",1880.20032862309,-0.600303230539009,0.0581346044699025,-10.3260912500024,5.37046153959142e-25,4.0597877159279e-24,"112574","112574","112574"
"ENSG00000100196",2101.44971089476,-0.528217174424425,0.0511553703841162,-10.3257423503757,5.3900234949115e-25,4.07225779632619e-24,"11015","11015","11015"
"ENSG00000141905",2914.77614402546,-0.503742819456741,0.0487973573552909,-10.3231577847345,5.53714932784987e-25,4.1810356664299e-24,"4782","4782","4782"
"ENSG00000048828",3088.38496039152,-0.464121737106039,0.0449743033778847,-10.3197093061426,5.73966680549913e-25,4.33149173355906e-24,"23196","23196","23196"
"ENSG00000103855",3868.36611863619,0.558835995675244,0.0541879753075673,10.3129152271021,6.1603755784445e-25,4.64634346580919e-24,"80381","80381","80381"
"ENSG00000111331",134.080096218444,-1.72082266907502,0.167159068544967,-10.2945217633353,7.45892872748083e-25,5.62255910093078e-24,"4940","4940","4940"
"ENSG00000135404",14517.541408483,0.404831014606471,0.0393362841223101,10.2915418585983,7.6934424731571e-25,5.79604667773526e-24,"967","967","967"
"ENSG00000159658",1633.85300649608,-0.56348678811599,0.0547637956426366,-10.2894034553968,7.86621944601049e-25,5.92187789658631e-24,"9813","9813","9813"
"ENSG00000129315",983.784995344851,0.718753771042404,0.0698540473042684,10.2893647366154,7.86938299011808e-25,5.92187789658631e-24,"904","904","904"
"ENSG00000140718",790.254213998203,-0.735175852792848,0.0714683481941209,-10.2867335172765,8.08734835271611e-25,6.08245531261468e-24,"79068","79068","79068"
"ENSG00000069431",90.3822487707062,-2.17602372435538,0.211547496688337,-10.2862182650226,8.13072604546674e-25,6.11161875132367e-24,"10060","10060","10060"
"ENSG00000136048",1346.86023827629,0.630337959515376,0.0612918207385197,10.2842100613146,8.30200251533168e-25,6.23683243261512e-24,"55332","55332","55332"
"ENSG00000170871",1207.28188430577,0.623868313436797,0.060712761388233,10.2757360919135,9.06497728357682e-25,6.80616327193145e-24,"9778","9778","9778"
"ENSG00000023909",410.954690347776,-0.952329843457346,0.0926798222140136,-10.2754819841826,9.08889857070866e-25,6.82026840769223e-24,"2730","2730","2730"
"ENSG00000080493",814.658512342723,0.751077108975367,0.0731014278580655,10.2744519632868,9.18650530877941e-25,6.88961962231554e-24,"8671","8671","8671"
"ENSG00000145808",122.810444578939,1.96376673615676,0.191189388476835,10.2713165819592,9.49005761894631e-25,7.11325876381743e-24,"171019","171019","171019"
"ENSG00000090097",973.86633893828,-0.673901199523996,0.0656305325921117,-10.2681049948541,9.81129047525133e-25,7.34989058614146e-24,"57060","57060","57060"
"ENSG00000109458",333.123246085128,1.06771508322315,0.103986535198508,10.2678205518139,9.84025536248498e-25,7.3674335808639e-24,"2549","2549","2549"
"ENSG00000163347",1983.64512077974,0.572552645677651,0.0558067059669933,10.2595671211321,1.0718614438908e-24,8.02054292831416e-24,"9076","9076","9076"
"ENSG00000243927",380.284148063081,1.10697527036925,0.10790219720434,10.2590614375806,1.07748881872183e-24,8.05811176253566e-24,"64968","64968","64968"
"ENSG00000131408",1252.31327979438,0.665385777642747,0.0648600294388524,10.2587954923771,1.08046005929803e-24,8.07578531659904e-24,"7376","7376","7376"
"ENSG00000164038",351.186945619675,1.14731333193086,0.111846111403967,10.2579635315794,1.08980755830898e-24,8.14107086021365e-24,"133308","133308","133308"
"ENSG00000134874",778.161407603112,-0.755080528103868,0.0736155189131931,-10.2570835504706,1.09978178869458e-24,8.21096217956231e-24,"22873","22873","22873"
"ENSG00000197208",208.694041948294,1.36284000773714,0.132888591660947,10.2555079461923,1.11786708565353e-24,8.34129810766861e-24,"6583","6583","6583"
"ENSG00000081377",338.124475696288,-1.03744172626827,0.101177079850182,-10.2537227582024,1.13871430188643e-24,8.49208498464655e-24,"8555","8555","8555"
"ENSG00000164081",511.231276261473,0.861902726949413,0.0840679532688751,10.2524528483854,1.15377816964304e-24,8.5995968850723e-24,"51368","51368","51368"
"ENSG00000030110",599.882836173555,0.816810459695335,0.0797466050801547,10.2425734471624,1.27791232524262e-24,9.51947925062951e-24,"578","578","578"
"ENSG00000142556",265.412795309527,1.22630842348972,0.119830558554073,10.2336869516998,1.40082451952468e-24,1.04292327737258e-23,"80110","80110","80110"
"ENSG00000141349",1344.36408182182,0.606363596006071,0.0592563989775812,10.2328795955941,1.41255534437342e-24,1.05106779181892e-23,"92579","92579","92579"
"ENSG00000125505",4032.65601027827,0.547974626184844,0.0536265586468935,10.2183440446553,1.64120508219768e-24,1.22051992730961e-23,"79143","79143","79143"
"ENSG00000164889",3040.4351192435,0.523922021330232,0.0512845030860486,10.2159909875925,1.68152050380484e-24,1.24980164138422e-23,"6522","6522","6522"
"ENSG00000102572",1174.76982608737,0.6318764299273,0.0618719146850465,10.2126535625059,1.74038915101711e-24,1.29283270155533e-23,"8428","8428","8428"
"ENSG00000164548",789.663500734035,-0.73543889896114,0.0720180729451839,-10.2118658398554,1.75457890608382e-24,1.30264488712159e-23,"29896","29896","29896"
"ENSG00000130177",1087.31039492211,-0.666390589417926,0.0652711630918951,-10.2095712386757,1.79656951679419e-24,1.33307465486371e-23,"8881","8881","8881"
"ENSG00000183722",922.379266631137,0.705719575945074,0.0691577517991243,10.2044898451139,1.89313401814185e-24,1.40394226850698e-23,"10186","10186","10186"
"ENSG00000204463",4068.94684979959,0.520655095864642,0.051036823223653,10.2015576789142,1.95117691490034e-24,1.44617922900147e-23,"7917","7917","7917"
"ENSG00000127418",1721.18239920523,0.58813195077137,0.0576523651011806,10.2013499314242,1.95535556924624e-24,1.44846807979523e-23,"53834","53834","53834"
"ENSG00000090975",450.073758890525,0.902470695940245,0.0884747336236351,10.2003211422968,1.97617975536127e-24,1.46307801063034e-23,"57605","57605","57605"
"ENSG00000115107",905.920371472563,-0.712585938487696,0.0698756543430642,-10.1979143549649,2.02575874361742e-24,1.49894861463658e-23,"55240","55240","55240"
"ENSG00000125868",6442.89298610931,-0.413527249882486,0.0405513381866173,-10.1976227758362,2.03184824090192e-24,1.50261739062691e-23,"11034","11034","11034"
"ENSG00000100714",831.324167477297,-0.721970394967488,0.0708351489130855,-10.1922619779249,2.14709342899008e-24,1.58696132019178e-23,"4522","4522","4522"
"ENSG00000136731",3087.62675908173,-0.487759472812053,0.0478754050181828,-10.188101231244,2.24098297421687e-24,1.65543580998601e-23,"56886","56886","56886"
"ENSG00000213024",702.620421834826,-0.751750389705321,0.0737937801158692,-10.1871782218629,2.2623561581309e-24,1.67029541369064e-23,"23636","23636","23636"
"ENSG00000131748",807.142873313749,0.810995322790797,0.0796170865075545,10.186196937938,2.28530023098813e-24,1.68629764822135e-23,"10948","10948","10948"
"ENSG00000178695",352.587013326958,-1.06875892011095,0.104977230383857,-10.1808641378987,2.41407976490998e-24,1.7803335612179e-23,"115207","115207","115207"
"ENSG00000171862",2217.34483780331,0.510505434680451,0.0501568572242806,10.1781782777514,2.4816357554958e-24,1.8291390735014e-23,"5728","5728","5728"
"ENSG00000185885",180.054479403741,1.41383414785118,0.138947950768057,10.1752788726713,2.5566659127444e-24,1.88339637565563e-23,"8519","8519","8519"
"ENSG00000070081",1290.03279973982,-0.641546787044907,0.0631037942810961,-10.1665326840274,2.79688064366745e-24,2.05921112578665e-23,"4925","4925","4925"
"ENSG00000133706",1766.95051133159,-0.580450688042992,0.0570963385995986,-10.1661630549296,2.80751066018009e-24,2.06589233177352e-23,"51520","51520","51520"
"ENSG00000129472",446.195984669693,0.913167983691308,0.0898483402282121,10.1634374254648,2.88714138341449e-24,2.12331184133506e-23,"84932","84932","84932"
"ENSG00000048028",181.81515289144,-1.39760523906459,0.137531111694795,-10.1621023915382,2.9269573926348e-24,2.15140277194108e-23,"57646","57646","57646"
"ENSG00000108518",13477.5609255952,-0.398658849979986,0.0392378961229696,-10.1600465206037,2.98933781022671e-24,2.19603898204818e-23,"5216","5216","5216"
"ENSG00000108094",800.235984034426,-0.735328675517626,0.0724057249724464,-10.1556703671906,3.12654038104583e-24,2.29556159983696e-23,"8453","8453","8453"
"ENSG00000101412",125.790251168703,-1.76220601722198,0.173549460390857,-10.1539123962313,3.18339686719233e-24,2.33601531436732e-23,"1869","1869","1869"
"ENSG00000069482",261.695713106138,1.26963979267413,0.125058619411139,10.1523573397216,3.23454363127962e-24,2.37223680345974e-23,"51083","51083","51083"
"ENSG00000144354",79.3321845773423,-2.42780481485676,0.239208597505058,-10.1493208863675,3.33677237667588e-24,2.44586151804685e-23,"83879","83879","83879"
"ENSG00000108671",1486.99545841964,-0.563034441195687,0.055478364539412,-10.1487209630289,3.35734551259202e-24,2.4595842856176e-23,"5717","5717","5717"
"ENSG00000184445",223.459452796854,-1.31126935145579,0.129261780238302,-10.1442928376693,3.51313557687369e-24,2.57229695325448e-23,"9735","9735","9735"
"ENSG00000168288",1990.5299274769,0.536309150657826,0.0528729068223223,10.1433642084419,3.54670381274048e-24,2.59544463034816e-23,"27249","27249","27249"
"ENSG00000089351",1091.44961922926,0.666404863157242,0.065749689827928,10.1354829946921,3.84468810811642e-24,2.8119574588107e-23,"57655","57655","57655"
"ENSG00000165802",1264.88202381947,0.631587416210621,0.0624198212451684,10.1183791239952,4.57936212507015e-24,3.34744566566768e-23,"26012","26012","26012"
"ENSG00000152253",57.6296411054703,-3.10854693923944,0.307358877120479,-10.113737297462,4.8016854919685e-24,3.50803007174509e-23,"57405","57405","57405"
"ENSG00000006042",1286.91678160826,0.587584774895604,0.0581229781489415,10.1093370231289,5.02229794873574e-24,3.66718863964311e-23,"26022","26022","26022"
"ENSG00000138641",818.196835724471,0.712376955896069,0.0705020559084494,10.1043430112326,5.28486014573222e-24,3.85678639866018e-23,"8916","8916","8916"
"ENSG00000162729",557.830907345905,0.855698452105415,0.0847540885958698,10.0962498244257,5.73952258866584e-24,4.18628989690608e-23,"93185","93185","93185"
"ENSG00000156313",146.585113769599,1.58168702015514,0.15666982258514,10.0956712279137,5.77347272600376e-24,4.20874120454346e-23,"6103","6103","6103"
"ENSG00000139364",136.363546774144,1.71589484010064,0.170023196271607,10.0921220029269,5.98612507251128e-24,4.36136660521639e-23,"114795","114795","114795"
"ENSG00000084774",1394.43177790762,-0.603544332206269,0.0598354498463242,-10.0867351002851,6.32379169078788e-24,4.60485752396078e-23,"790","790","790"
"ENSG00000132017",217.944354736316,-1.25428089034014,0.124385459514765,-10.0838224599014,6.51415272721378e-24,4.74087542590978e-23,"90379","90379","90379"
